Date,ShortWave,LongWave,Cloud, AirTemp,RelHum, WindSpeed,Rain
1975-01-15,3.672,0.0047260764,0.408333001,5.245,83.3824212427,5.847,0.022188
1975-01-16,10.1486666667,0.0047260764,0.408333001,5.64,81.1225669606,6.406,0.009288
1975-01-17,14.8710416667,0.0047260764,0.408333001,2.926,98.1572057621,2.874,0.001032
1975-01-18,6.4870833333,0.0047260764,0.408333001,5.08,84.3471888843,3.737,0.00774
1975-01-19,27.0966203704,0.0047260764,0.408333001,5.925,79.5345816695,5.961,0.003354
1975-01-20,12.2184953704,0.0047260764,0.408333001,3.619,93.4560620117,2.671,0.000516
1975-01-21,20.541712963,0.0047260764,0.408333001,3.058,97.241750038,3.726,0.000516
1975-01-22,31.5846296296,0.0047260764,0.408333001,-0.562,126.2111796507,2.079,0
1975-01-23,4.251625,0.0047260764,0.408333001,2.853,98.6676128117,3.128,0.008256
1975-01-24,14.3774537037,0.0047260764,0.408333001,6.322,77.3801870081,5.004,0.004386
1975-01-25,2.4585416667,0.0047260764,0.408333001,5.188,83.714302392,7.196,0.00645
1975-01-26,6.9905416667,0.0047260764,0.408333001,5.066,84.4296207713,7.143,0.01419
1975-01-27,30.5277546296,0.0047260764,0.408333001,3.024,97.4766337388,2.904,0.00129
1975-01-28,6.81875,0.0047260764,0.408333001,4.958,85.0685604542,2.25,0
1975-01-29,5.3459583333,0.0047260764,0.408333001,4.986,84.9023918022,3.941,0.000258
1975-01-30,16.6958333333,0.0047260764,0.408333001,3.714,92.8314428185,4.05,0.00645
1975-01-31,4.157,0.0047260764,0.408333001,1.194,111.1054198177,5.735,0.006192
1975-02-01,17.039212963,0.005478044,0.4733030016,2.388,103.3675125693,5.729,0.00786
1975-02-02,21.9658796296,0.005478044,0.4733030016,-0.221,124.770601535,4.303,0.000262
1975-02-03,28.5081712963,0.005478044,0.4733030016,1.869,107.2753458775,4.639,0
1975-02-04,31.9888773148,0.005478044,0.4733030016,1.309,111.6779766145,3.69,0.004716
1975-02-05,16.246712963,0.005478044,0.4733030016,3.164,97.8177515918,4.388,0.007598
1975-02-06,28.3068287037,0.005478044,0.4733030016,5.489,83.0860864428,5.013,0.003668
1975-02-07,42.8440046296,0.005478044,0.4733030016,4.781,87.2913215766,4.156,0
1975-02-08,18.664212963,0.005478044,0.4733030016,5.657,82.12181416,3.104,0
1975-02-09,40.3533333333,0.005478044,0.4733030016,4.708,87.7382787727,3.069,0
1975-02-10,53.0076273148,0.005478044,0.4733030016,5.071,85.5407133187,1.982,0
1975-02-11,10.5495833333,0.005478044,0.4733030016,2.772,100.5784744191,1.599,0.000786
1975-02-12,12.6160416667,0.005478044,0.4733030016,2.93,99.4553955581,1.557,0.000262
1975-02-13,15.5017476852,0.005478044,0.4733030016,3.663,94.4251851384,2.683,0
1975-02-14,57.9636226852,0.005478044,0.4733030016,0.553,117.9449324417,2.067,0.000262
1975-02-15,60.2545833333,0.005478044,0.4733030016,-3.951,164.486573266,1.348,0
1975-02-16,21.7492476852,0.005478044,0.4733030016,-1.454,136.5732988191,2.527,0
1975-02-17,22.2483796296,0.005478044,0.4733030016,3.569,95.0540822912,4.86,0
1975-02-18,24.6347106481,0.005478044,0.4733030016,6.408,77.9616323702,4.813,0
1975-02-19,12.3349537037,0.005478044,0.4733030016,5.851,81.0238499677,2.954,0
1975-02-20,32.570162037,0.005478044,0.4733030016,4.053,91.8651410179,2.158,0
1975-02-21,14.4271296296,0.005478044,0.4733030016,4.157,91.1956309158,4.81,0.004454
1975-02-22,16.1222106481,0.005478044,0.4733030016,6.884,75.4471178849,7.926,0.004454
1975-02-23,34.1515393519,0.005478044,0.4733030016,5.877,80.8779519805,6.144,0.004192
1975-02-24,26.8722106481,0.005478044,0.4733030016,7.264,73.5048089135,5.419,0.001048
1975-02-25,49.7079166667,0.005478044,0.4733030016,4.992,86.0136805485,4.197,0
1975-02-26,15.8068287037,0.005478044,0.4733030016,5.847,81.0463219327,5.475,0.014148
1975-02-27,39.1265856481,0.005478044,0.4733030016,5.573,82.6023764922,6.834,0.003668
1975-02-28,74.8020023148,0.005478044,0.4733030016,4.667,87.9904313208,3.985,0
1975-03-01,94.6372337963,0.0062439815,0.5394800016,8.38,88.6823699952,3.148,0.0027233
1975-03-02,94.6353240741,0.0062439005,0.5394730032,8.381,88.6781644067,3.148,0.0027233
1975-03-03,94.6334259259,0.006243831,0.5394669984,8.381,88.6790725665,3.148,0.0027234
1975-03-04,94.6315277778,0.0062437616,0.5394610022,8.381,88.6808888859,3.148,0.0027235
1975-03-05,94.6296180556,0.0062436806,0.5394540038,8.381,88.6827052054,3.148,0.0027235
1975-03-06,94.6277199074,0.0062436111,0.539447999,8.381,88.6845215248,3.148,0.0027236
1975-03-07,94.6258101852,0.0062435301,0.5394410006,8.381,88.6863378443,3.148,0.0027236
1975-03-08,94.623912037,0.0062434606,0.5394349958,8.382,88.682131912,3.148,0.0027237
1975-03-09,94.6220138889,0.0062433796,0.5394279974,8.382,88.6839481082,3.148,0.0027238
1975-03-10,94.6201041667,0.0062433102,0.5394220013,8.382,88.6857643043,3.148,0.0027238
1975-03-11,94.6182060185,0.0062432292,0.5394150029,8.382,88.6875805004,3.148,0.0027239
1975-03-12,94.6163078704,0.0062431597,0.5394089981,8.382,88.6893966965,3.148,0.0027239
1975-03-13,94.6143981481,0.0062430787,0.5394019997,8.382,88.6912128926,3.149,0.002724
1975-03-14,94.6125,0.0062430093,0.5393960035,8.383,88.6860985187,3.149,0.0027241
1975-03-15,94.6105902778,0.0062429282,0.5393889965,8.383,88.6879145915,3.149,0.0027241
1975-03-16,94.6086921296,0.0062428588,0.5393830003,8.383,88.6897306642,3.149,0.0027242
1975-03-17,94.6067939815,0.0062427778,0.5393760019,8.383,88.691546737,3.149,0.0027242
1975-03-18,94.6048842593,0.0062427083,0.5393699971,8.383,88.6933628098,3.149,0.0027243
1975-03-19,94.6029861111,0.0062426273,0.5393629987,8.384,88.689156252,3.149,0.0027244
1975-03-20,94.6010763889,0.0062425579,0.5393570026,8.384,88.6909722015,3.149,0.0027244
1975-03-21,94.5991782407,0.0062424769,0.5393500042,8.384,88.6927881509,3.149,0.0027245
1975-03-22,94.5972800926,0.0062424074,0.5393439994,8.384,88.6946041004,3.149,0.0027245
1975-03-23,94.5953703704,0.0062423264,0.539337001,8.384,88.6964200499,3.149,0.0027246
1975-03-24,94.5934722222,0.0062422569,0.5393309962,8.384,88.6982359994,3.149,0.0027247
1975-03-25,94.5915740741,0.0062421875,0.539325,8.385,88.6940290363,3.149,0.0027247
1975-03-26,94.5896643519,0.0062421065,0.5393180016,8.385,88.6949369494,3.149,0.0027248
1975-03-27,94.5877662037,0.006242037,0.5393119968,8.385,88.6967527756,3.149,0.0027248
1975-03-28,94.5858564815,0.006241956,0.5393049984,8.385,88.6985686018,3.149,0.0027249
1975-03-29,94.5839583333,0.0062418866,0.5392990022,8.385,88.7003844279,3.15,0.002725
1975-03-30,94.5820601852,0.0062418056,0.5392920038,8.385,88.7022002541,3.15,0.002725
1975-03-31,94.580150463,0.0062417361,0.539285999,8.386,88.6979929476,3.15,0.0027251
1975-04-01,94.5782523148,0.0062416551,0.5392790006,8.386,88.6998086505,3.15,0.0027251
1975-04-02,94.5763541667,0.0062415856,0.5392729958,8.386,88.7016243534,3.15,0.0027252
1975-04-03,94.5744444444,0.0062415046,0.5392659974,8.386,88.7034400562,3.15,0.0027253
1975-04-04,94.5725462963,0.0062414352,0.5392600013,8.386,88.7052557591,3.15,0.0027253
1975-04-05,94.5706365741,0.0062413542,0.5392530029,8.387,88.7010481709,3.15,0.0027254
1975-04-06,94.5687384259,0.0062412847,0.5392469981,8.387,88.7019559607,3.15,0.0027254
1975-04-07,94.5668402778,0.0062412037,0.5392399997,8.387,88.7037715403,3.15,0.0027255
1975-04-08,94.5649305556,0.0062411343,0.5392340035,8.387,88.7055871199,3.15,0.0027256
1975-04-09,94.5630324074,0.0062410532,0.5392269965,8.387,88.7074026994,3.15,0.0027256
1975-04-10,94.5611226852,0.0062409838,0.5392210003,8.387,88.709218279,3.15,0.0027257
1975-04-11,94.559224537,0.0062409028,0.5392140019,8.388,88.7050103475,3.15,0.0027257
1975-04-12,94.5573263889,0.0062408333,0.5392079971,8.388,88.7068258038,3.15,0.0027258
1975-04-13,94.5554166667,0.0062407523,0.5392009987,8.388,88.7086412601,3.151,0.0027259
1975-04-14,94.5535185185,0.0062406829,0.5391950026,8.388,88.7104567164,3.151,0.0027259
1975-04-15,94.5516203704,0.0062406134,0.5391889978,8.388,88.7122721727,3.151,0.002726
1975-04-16,94.5497106481,0.0062405324,0.5391819994,8.389,88.7080639596,3.151,0.002726
1975-04-17,94.5478125,0.006240463,0.5391760032,8.389,88.7089716262,3.151,0.0027261
1975-04-18,94.5459027778,0.0062403819,0.5391689962,8.389,88.7107869592,3.151,0.0027262
1975-04-19,94.5440046296,0.0062403125,0.539163,8.389,88.7126022922,3.151,0.0027262
1975-04-20,94.5421064815,0.0062402315,0.5391560016,8.389,88.7144176253,3.151,0.0027263
1975-04-21,94.5401967593,0.006240162,0.5391499968,8.389,88.7162329583,3.151,0.0027263
1975-04-22,94.5382986111,0.006240081,0.5391429984,8.39,88.712024402,3.151,0.0027264
1975-04-23,94.536400463,0.0062400116,0.5391370022,8.39,88.7138396118,3.151,0.0027265
1975-04-24,94.5344907407,0.0062399306,0.5391300038,8.39,88.7156548216,3.151,0.0027265
1975-04-25,94.5325925926,0.0062398611,0.539123999,8.39,88.7174700314,3.151,0.0027266
1975-04-26,94.5306828704,0.0062397801,0.5391170006,8.39,88.7192852411,3.151,0.0027266
1975-04-27,94.5287847222,0.0062397106,0.5391109958,8.39,88.7211004509,3.151,0.0027267
1975-04-28,94.5268865741,0.0062396296,0.5391039974,8.391,88.7168914899,3.151,0.0027268
1975-04-29,94.5249768519,0.0062395602,0.5390980013,8.391,88.7177990332,3.152,0.0027268
1975-04-30,94.5230787037,0.0062394792,0.5390910029,8.391,88.7196141197,3.152,0.0027269
1975-05-01,94.5211747685,0.0062394097,0.5390849981,8.391,88.7214292062,3.152,0.0027269
1975-05-02,94.5192708333,0.0062393287,0.5390779997,8.391,88.7232442928,3.152,0.002727
1975-05-03,94.5173726852,0.0062392593,0.5390720035,8.392,88.719035112,3.152,0.0027271
1975-05-04,94.515462963,0.0062391782,0.5390649965,8.392,88.7208500753,3.152,0.0027271
1975-05-05,94.5135648148,0.0062391088,0.5390590003,8.392,88.7226650386,3.152,0.0027272
1975-05-06,94.5116666667,0.0062390394,0.5390530042,8.392,88.7244800019,3.152,0.0027272
1975-05-07,94.5097569444,0.0062389583,0.5390459971,8.392,88.7262949652,3.152,0.0027273
1975-05-08,94.5078587963,0.0062388889,0.539040001,8.392,88.7281099284,3.152,0.0027274
1975-05-09,94.5059490741,0.0062388079,0.5390330026,8.393,88.7239003431,3.152,0.0027274
1975-05-10,94.5040509259,0.0062387384,0.5390269978,8.393,88.7248077632,3.152,0.0027275
1975-05-11,94.5021527778,0.0062386574,0.5390199994,8.393,88.7266226032,3.152,0.0027275
1975-05-12,94.5002430556,0.006238588,0.5390140032,8.393,88.7284374433,3.152,0.0027276
1975-05-13,94.4983449074,0.0062385069,0.5390069962,8.393,88.7302522833,3.152,0.0027277
1975-05-14,94.4964467593,0.0062384375,0.539001,8.393,88.7320671234,3.152,0.0027277
1975-05-15,94.494537037,0.0062383565,0.5389940016,8.394,88.7278571952,3.153,0.0027278
1975-05-16,94.4926388889,0.006238287,0.5389879968,8.394,88.729671912,3.153,0.0027278
1975-05-17,94.4907337963,0.006238206,0.5389809984,8.394,88.7314866289,3.153,0.0027279
1975-05-18,94.4888310185,0.0062381366,0.5389750022,8.394,88.7333013457,3.153,0.002728
1975-05-19,94.4869282407,0.0062380556,0.5389680038,8.394,88.7351160625,3.153,0.002728
1975-05-20,94.485025463,0.0062379861,0.538961999,8.395,88.7309058532,3.153,0.0027281
1975-05-21,94.4831238426,0.0062379051,0.5389550006,8.395,88.73181315,3.153,0.0027281
1975-05-22,94.4812210648,0.0062378356,0.5389489958,8.395,88.7336277436,3.153,0.0027282
1975-05-23,94.4793171296,0.0062377546,0.5389419974,8.395,88.7354423372,3.153,0.0027283
1975-05-24,94.4774189815,0.0062376852,0.5389360013,8.395,88.7372569308,3.153,0.0027283
1975-05-25,94.4755092593,0.0062376042,0.5389290029,8.395,88.7390715244,3.153,0.0027284
1975-05-26,94.4736111111,0.0062375347,0.5389229981,8.396,88.7348609724,3.153,0.0027284
1975-05-27,94.471712963,0.0062374537,0.5389159997,8.396,88.7366754428,3.153,0.0027285
1975-05-28,94.4698055556,0.0062373843,0.5389100035,8.396,88.7384899132,3.153,0.0027286
1975-05-29,94.4679050926,0.0062373148,0.5389039987,8.396,88.7403043836,3.153,0.0027286
1975-05-30,94.4659953704,0.0062372338,0.5388970003,8.396,88.742118854,3.153,0.0027287
1975-05-31,94.4640978009,0.0062371644,0.5388910042,8.397,88.7379080209,3.154,0.0027287
1975-06-01,94.4621990741,0.0062370833,0.5388839971,8.397,88.7397223681,3.154,0.0027288
1975-06-02,94.4602893519,0.0062370139,0.538878001,8.397,88.7406295417,3.154,0.0027289
1975-06-03,94.4583912037,0.0062369329,0.5388710026,8.397,88.7424438889,3.154,0.0027289
1975-06-04,94.4564876157,0.0062368634,0.5388649978,8.397,88.7442582361,3.154,0.002729
1975-06-05,94.4545833333,0.0062367824,0.5388579994,8.397,88.7460725834,3.154,0.002729
1975-06-06,94.4526825231,0.006236713,0.5388520032,8.398,88.7418614077,3.154,0.0027291
1975-06-07,94.450775463,0.0062366319,0.5388449962,8.398,88.7436756317,3.154,0.0027292
1975-06-08,94.4488773148,0.0062365625,0.538839,8.398,88.7454898557,3.154,0.0027292
1975-06-09,94.4469791667,0.0062364815,0.5388320016,8.398,88.7473040798,3.154,0.0027293
1975-06-10,94.4450722222,0.006236412,0.5388259968,8.398,88.7491183038,3.154,0.0027293
1975-06-11,94.4431696759,0.006236331,0.5388189984,8.398,88.7509325278,3.154,0.0027294
1975-06-12,94.4412671296,0.0062362616,0.5388130022,8.399,88.746720948,3.154,0.0027295
1975-06-13,94.4393645833,0.0062361806,0.5388060038,8.399,88.7476279985,3.154,0.0027295
1975-06-14,94.437462037,0.0062361111,0.538799999,8.399,88.7494420993,3.154,0.0027296
1975-06-15,94.4355555556,0.0062360301,0.5387930006,8.399,88.7512562002,3.154,0.0027296
1975-06-16,94.4336569444,0.0062359606,0.5387869958,8.399,88.753070301,3.155,0.0027297
1975-06-17,94.4317543981,0.0062358796,0.5387799974,8.4,88.748858502,3.155,0.0027298
1975-06-18,94.4298518519,0.0062358102,0.5387740013,8.4,88.7506724797,3.155,0.0027298
1975-06-19,94.4279493056,0.0062357407,0.5387679965,8.4,88.7524864574,3.155,0.0027299
1975-06-20,94.4260467593,0.0062356597,0.5387609981,8.4,88.7543004351,3.155,0.0027299
1975-06-21,94.424144213,0.0062355903,0.5387550019,8.4,88.7561144127,3.155,0.00273
1975-06-22,94.4222453704,0.0062355093,0.5387480035,8.4,88.7579283904,3.155,0.0027301
1975-06-23,94.4203390046,0.0062354398,0.5387419987,8.401,88.7537161874,3.155,0.0027301
1975-06-24,94.4184364583,0.0062353588,0.5387350003,8.401,88.7546231147,3.155,0.0027302
1975-06-25,94.416533912,0.0062352894,0.5387290042,8.401,88.7564369692,3.155,0.0027302
1975-06-26,94.4146313657,0.0062352083,0.5387219971,8.401,88.7582508238,3.155,0.0027303
1975-06-27,94.4127288194,0.0062351389,0.538716001,8.401,88.7600646783,3.155,0.0027304
1975-06-28,94.4108262731,0.0062350579,0.5387090026,8.401,88.7618785328,3.155,0.0027304
1975-06-29,94.4089236111,0.0062349884,0.5387029978,8.402,88.7576659876,3.155,0.0027305
1975-06-30,94.407025463,0.0062349074,0.5386959994,8.402,88.759479719,3.155,0.0027305
1975-07-01,94.4051180556,0.006234838,0.5386900032,8.402,88.7612934503,3.155,0.0027306
1975-07-02,94.4032164352,0.0062347569,0.5386829962,8.402,88.7631071817,3.156,0.0027307
1975-07-03,94.4013136574,0.0062346875,0.538677,8.402,88.7649209131,3.156,0.0027307
1975-07-04,94.3994108796,0.0062346065,0.5386700016,8.403,88.7607080872,3.156,0.0027308
1975-07-05,94.3975081019,0.006234537,0.5386639968,8.403,88.7616148913,3.156,0.0027308
1975-07-06,94.3956053241,0.006234456,0.5386569984,8.403,88.7634284996,3.156,0.0027309
1975-07-07,94.3937037037,0.0062343866,0.5386510022,8.403,88.7652421078,3.156,0.002731
1975-07-08,94.3918055556,0.0062343056,0.5386440038,8.403,88.7670557161,3.156,0.002731
1975-07-09,94.3898981481,0.0062342361,0.538637999,8.403,88.7688693243,3.156,0.0027311
1975-07-10,94.3879953704,0.0062341667,0.5386320029,8.404,88.7646561563,3.156,0.0027311
1975-07-11,94.3860925926,0.0062340856,0.5386249958,8.404,88.7664696414,3.156,0.0027312
1975-07-12,94.3841909722,0.0062340162,0.5386189997,8.404,88.7682831265,3.156,0.0027313
1975-07-13,94.3822881944,0.0062339352,0.5386120013,8.404,88.7700966116,3.156,0.0027313
1975-07-14,94.3803819444,0.0062338657,0.5386059965,8.404,88.7719100968,3.156,0.0027314
1975-07-15,94.3784826389,0.0062337847,0.5385989981,8.404,88.7737235819,3.156,0.0027314
1975-07-16,94.3765798611,0.0062337153,0.5385930019,8.405,88.7695100102,3.156,0.0027315
1975-07-17,94.3746759259,0.0062336343,0.5385860035,8.405,88.7704166912,3.156,0.0027316
1975-07-18,94.372775463,0.0062335648,0.5385799987,8.405,88.7722300532,3.157,0.0027316
1975-07-19,94.3708680556,0.0062334838,0.5385730003,8.405,88.7740434152,3.157,0.0027317
1975-07-20,94.3689699074,0.0062334144,0.5385670042,8.405,88.7758567772,3.157,0.0027317
1975-07-21,94.3670717593,0.0062333333,0.5385599971,8.406,88.7716429866,3.157,0.0027318
1975-07-22,94.365162037,0.0062332639,0.538554001,8.406,88.7734562255,3.157,0.0027319
1975-07-23,94.3632627315,0.0062331829,0.5385470026,8.406,88.7752694644,3.157,0.0027319
1975-07-24,94.3613541667,0.0062331134,0.5385409978,8.406,88.7770827033,3.157,0.002732
1975-07-25,94.3594571759,0.0062330324,0.5385339994,8.406,88.7788959422,3.157,0.002732
1975-07-26,94.3575543981,0.006232963,0.5385280032,8.406,88.7807091811,3.157,0.0027321
1975-07-27,94.3556481481,0.0062328819,0.5385209962,8.407,88.7764949871,3.157,0.0027322
1975-07-28,94.35375,0.0062328125,0.538515,8.407,88.777401545,3.157,0.0027322
1975-07-29,94.3518472222,0.0062327315,0.5385080016,8.407,88.7792146608,3.157,0.0027323
1975-07-30,94.3499421296,0.006232662,0.5385019968,8.407,88.7810277765,3.157,0.0027323
1975-07-31,94.3480416667,0.0062325926,0.5384960006,8.407,88.7828408923,3.157,0.0027324
1975-08-01,94.3461342593,0.0062325116,0.5384890022,8.408,88.7786264796,3.157,0.0027325
1975-08-02,94.3442361111,0.0062324421,0.5384829974,8.408,88.7804394723,3.157,0.0027325
1975-08-03,94.342337963,0.0062323611,0.538475999,8.408,88.782252465,3.158,0.0027326
1975-08-04,94.3404282407,0.0062322917,0.5384700029,8.408,88.7840654576,3.158,0.0027326
1975-08-05,94.3385300926,0.0062322106,0.5384629958,8.408,88.7858784503,3.158,0.0027327
1975-08-06,94.3366319444,0.0062321412,0.5384569997,8.408,88.787691443,3.158,0.0027328
1975-08-07,94.3347222222,0.0062320602,0.5384500013,8.409,88.7834766269,3.158,0.0027328
1975-08-08,94.3328240741,0.0062319907,0.5384439965,8.409,88.7843830618,3.158,0.0027329
1975-08-09,94.3309143519,0.0062319097,0.5384369981,8.409,88.7861959314,3.158,0.0027329
1975-08-10,94.3290162037,0.0062318403,0.5384310019,8.409,88.788008801,3.158,0.002733
1975-08-11,94.3271134259,0.0062317593,0.5384240035,8.409,88.7898216706,3.158,0.0027331
1975-08-12,94.3252083333,0.0062316898,0.5384179987,8.409,88.7916345402,3.158,0.0027331
1975-08-13,94.3233101852,0.0062316088,0.5384110003,8.41,88.7874193824,3.158,0.0027332
1975-08-14,94.321412037,0.0062315394,0.5384050042,8.41,88.789232129,3.158,0.0027332
1975-08-15,94.3195023148,0.0062314583,0.5383979971,8.41,88.7910448755,3.158,0.0027333
1975-08-16,94.3176041667,0.0062313889,0.538392001,8.41,88.7928576221,3.158,0.0027334
1975-08-17,94.3156944444,0.0062313079,0.5383850026,8.41,88.7946703686,3.158,0.0027334
1975-08-18,94.3137962963,0.0062312384,0.5383789978,8.411,88.7904549307,3.158,0.0027335
1975-08-19,94.3118981481,0.0062311574,0.5383719994,8.411,88.7922675542,3.159,0.0027335
1975-08-20,94.3099884259,0.006231088,0.5383660032,8.411,88.7931738659,3.159,0.0027336
1975-08-21,94.3080902778,0.0062310185,0.5383599984,8.411,88.7949864894,3.159,0.0027337
1975-08-22,94.3061805556,0.0062309375,0.538353,8.411,88.7967991129,3.159,0.0027337
1975-08-23,94.3042824074,0.0062308681,0.5383470038,8.411,88.7986117364,3.159,0.0027338
1975-08-24,94.3023842593,0.006230787,0.5383399968,8.412,88.7943959569,3.159,0.0027338
1975-08-25,94.300474537,0.0062307176,0.5383340006,8.412,88.7962084574,3.159,0.0027339
1975-08-26,94.2985763889,0.0062306366,0.5383270022,8.412,88.7980209578,3.159,0.002734
1975-08-27,94.2966782407,0.0062305671,0.5383209974,8.412,88.7998334582,3.159,0.002734
1975-08-28,94.2947685185,0.0062304861,0.538313999,8.412,88.8016459586,3.159,0.0027341
1975-08-29,94.2928703704,0.0062304167,0.5383080029,8.412,88.8034584591,3.159,0.0027341
1975-08-30,94.2909606481,0.0062303356,0.5383009958,8.413,88.7992422766,3.159,0.0027342
1975-08-31,94.2890625,0.0062302662,0.5382949997,8.413,88.8001484653,3.159,0.0027343
1975-09-01,130.645462963,0.0067945833,0.5870519971,13.505,80.0862052351,3.06,0
1975-09-02,43.3083333333,0.0067945833,0.5870519971,13.393,80.6730681605,3.41,0
1975-09-03,200.4369212963,0.0067945833,0.5870519971,13.393,80.6730681605,4.524,0
1975-09-04,212.6625462963,0.0067945833,0.5870519971,11.239,92.9537625526,3.422,0
1975-09-05,104.6282060185,0.0067945833,0.5870519971,10.781,95.827356375,2.226,0
1975-09-06,209.654212963,0.0067945833,0.5870519971,14.146,76.8182763904,3.832,0
1975-09-07,142.1954166667,0.0067945833,0.5870519971,14.897,73.178498423,4.704,0
1975-09-08,131.0675462963,0.0067945833,0.5870519971,13.893,78.0898917471,4.989,0
1975-09-09,187.813587963,0.0067945833,0.5870519971,13.218,81.5997290869,2.674,0
1975-09-10,126.1989583333,0.0067945833,0.5870519971,12.26,86.8890861771,4.218,0
1975-09-11,151.893912037,0.0067945833,0.5870519971,13.566,79.7685910551,3.004,0
1975-09-12,137.303125,0.0067945833,0.5870519971,12.88,83.423522223,4.294,0
1975-09-13,186.6200462963,0.0067945833,0.5870519971,11.238,92.9599305897,2.597,0
1975-09-14,73.8522916667,0.0067945833,0.5870519971,12.242,86.9920843036,4.668,0
1975-09-15,163.4950810185,0.0067945833,0.5870519971,10.058,100.5685737915,4.895,0
1975-09-16,131.4003703704,0.0067945833,0.5870519971,14.229,76.4061833382,4.754,0
1975-09-17,113.1394560185,0.0067945833,0.5870519971,13.676,79.1994112385,3.001,0
1975-09-18,178.164212963,0.0067945833,0.5870519971,9.689,103.0892946354,3.399,0
1975-09-19,47.6326273148,0.0067945833,0.5870519971,9.334,105.5813718433,2.859,0.007656
1975-09-20,79.6290856481,0.0067945833,0.5870519971,13.425,80.5049020036,3.192,0.009744
1975-09-21,61.8165856481,0.0067945833,0.5870519971,13.829,78.4152985568,4.147,0.012064
1975-09-22,145.61,0.0067945833,0.5870519971,12.901,83.3088863441,2.465,0.002784
1975-09-23,107.0117939815,0.0067945833,0.5870519971,13.835,78.3847270948,2.727,0
1975-09-24,108.7619212963,0.0067945833,0.5870519971,14.584,74.6714065178,3.891,0.00116
1975-09-25,81.0184143519,0.0067945833,0.5870519971,11.821,89.4405960868,2.388,0.00232
1975-09-26,131.2722916667,0.0067945833,0.5870519971,11.159,93.4486588224,0.998,0.000232
1975-09-27,107.0640046296,0.0067945833,0.5870519971,10.32,98.8207273213,2.927,0
1975-09-28,15.9859953704,0.0067945833,0.5870519971,10.753,96.0062387398,5.578,0.000928
1975-09-29,38.1927083333,0.0067945833,0.5870519971,10.656,96.6288391943,3.384,0.019024
1975-09-30,66.1209606481,0.0067945833,0.5870519971,11.621,90.6307947512,2.58,0.006496
1975-10-01,58.5554166667,0.0051149421,0.4419309974,10.646,75.6390994329,2.615,0.000944
1975-10-02,143.2068287037,0.0051149421,0.4419309974,10.675,75.493012103,1.295,0.000236
1975-10-03,84.1708796296,0.0051149421,0.4419309974,7.615,92.8100424666,1.233,0
1975-10-04,30.103125,0.0051149421,0.4419309974,10.159,78.1403168921,2.45,0.019824
1975-10-05,128.8663773148,0.0051149421,0.4419309974,11.715,70.4573606325,1.946,0
1975-10-06,88.4169212963,0.0051149421,0.4419309974,8.02,90.2809254592,0.839,0
1975-10-07,65.94375,0.0051149421,0.4419309974,8.846,85.3584298169,1.864,0.001652
1975-10-08,107.0753703704,0.0051149421,0.4419309974,9.487,81.745293514,2.818,0
1975-10-09,36.8190393519,0.0051149421,0.4419309974,9.091,83.9567226001,2.12,0.000708
1975-10-10,61.5113310185,0.0051149421,0.4419309974,9.215,83.2571284754,2.312,0
1975-10-11,24.6500810185,0.0051149421,0.4419309974,9.632,80.9519376914,3.142,0.003304
1975-10-12,119.8921643519,0.0051149421,0.4419309974,9.67,80.7454530563,3.558,0.000708
1975-10-13,116.3380787037,0.0051149421,0.4419309974,6.519,100.0613033457,1.519,0
1975-10-14,115.4141666667,0.0051149421,0.4419309974,8.902,85.0357432907,2.5,0
1975-10-15,107.682337963,0.0051149421,0.4419309974,10.974,74.0051031093,2.176,0
1975-10-16,20.7917476852,0.0051149421,0.4419309974,12.328,67.6662729191,3.007,0.002124
1975-10-17,59.3287037037,0.0051149421,0.4419309974,9.479,81.7893177801,2.256,0.005428
1975-10-18,107.0453703704,0.0051149421,0.4419309974,6.228,102.09162534,2.924,0
1975-10-19,108.4348726852,0.0051149421,0.4419309974,3.717,121.6587031274,1.692,0
1975-10-20,37.3202546296,0.0051149421,0.4419309974,5.407,108.0726629161,1.716,0
1975-10-21,61.1339583333,0.0051149421,0.4419309974,7.246,95.1835650376,1.958,0
1975-10-22,99.7756712963,0.0051149421,0.4419309974,4.23,117.3427679707,2.2,0
1975-10-23,60.5811226852,0.0051149421,0.4419309974,3.213,126.0723930009,1.463,0.000236
1975-10-24,66.2686689815,0.0051149421,0.4419309974,4.13,118.1704702745,1.805,0
1975-10-25,67.395162037,0.0051149421,0.4419309974,5.26,109.1844175307,1.737,0
1975-10-26,12.4379166667,0.0051149421,0.4419309974,6.685,98.9233740976,1.663,0
1975-10-27,50.5684606481,0.0051149421,0.4419309974,8.244,88.9153077234,2.4,0
1975-10-28,11.1559583333,0.0051149421,0.4419309974,8.138,89.5586329943,5.022,0.002124
1975-10-29,25.90625,0.0051149421,0.4419309974,9.143,83.6625457759,2.942,0.002124
1975-10-30,65.4667939815,0.0051149421,0.4419309974,5.343,108.5551284598,1.572,0
1975-10-31,11.9006712963,0.0051149421,0.4419309974,7.843,91.3766261801,2.886,0.003304
1975-11-01,10.1264583333,0.0062751042,0.5421690029,11.434,54.7598319291,3.982,0
1975-11-02,74.944212963,0.0062751042,0.5421690029,6.767,75.0425711173,1.531,0.00024
1975-11-03,39.1937962963,0.0062751042,0.5421690029,9.478,62.400174004,4.3,0.00144
1975-11-04,72.4913773148,0.0062751042,0.5421690029,6.043,78.8873039726,1.289,0
