time,lake level,Black Ice,Snow,White Ice,Volume,Tot. Inflow Vol.,Tot. Outflow Vol.,Evapouration,Max Temp,Min Temp,Max dT/dz
1997-02-20 23:00:00,      40.890397,       0.000000,       0.000000,       0.000000, 7162359.887057,    2256.113732,     416.428571,       0.000000,      13.810268,      12.493094,       0.513936
1997-02-21 23:00:00,      40.944206,       0.000000,       0.000000,       0.000000, 7864149.175588,    2266.239524,     416.428571,       0.000000,      13.326635,      12.492485,       0.279958
1997-02-22 23:00:00,      41.012009,       0.000000,       0.000000,       0.000000, 8222725.422858,    4350.328861,     416.428571,       0.000000,      13.148295,      13.148295,       1.710283
1997-02-23 23:00:00,      41.097750,       0.000000,       0.000000,       0.000000, 8366857.923213,    7295.343044,     416.428571,       0.000000,      13.077714,      13.077714,       1.711370
1997-02-24 23:00:00,      41.220891,       0.000000,       0.000000,       0.000000, 6919471.106887,    7178.869667,     416.428571,       0.000000,      13.208824,      13.050228,       0.253852
1997-02-25 23:00:00,      41.337388,       0.000000,       0.000000,       0.000000, 7411530.309360,    5232.163829,     416.428571,       0.000000,      13.186254,      13.068327,       0.265139
1997-02-26 23:00:00,      41.419084,       0.000000,       0.000000,       0.000000, 7646294.613933,    3920.162228,     416.428571,       0.000000,      13.126316,      13.060524,       0.272032
1997-02-27 23:00:00,      41.479258,       0.000000,       0.000000,       0.000000, 8107238.974141,    3407.553564,     416.428571,       0.000000,      13.410252,      13.057122,       0.348032
1997-02-28 23:00:00,      41.531123,       0.000000,       0.000000,       0.000000, 7134106.859212,    3171.370100,     416.428571,       0.000000,      13.840585,      13.051315,       0.255132
1997-03-01 23:00:00,      41.578972,       0.000000,       0.000000,       0.000000, 7061932.821616,    2999.461480,     604.665899,       0.000000,      14.064575,      13.044856,       0.279556
1997-03-02 23:00:00,      41.620921,       0.000000,       0.000000,       0.000000, 9316250.194790,    2870.561886,     792.903226,       0.000000,      13.943993,      13.040184,       0.500078
1997-03-03 23:00:00,      41.659375,       0.000000,       0.000000,       0.000000, 9059770.518261,    2839.884385,     792.903226,       0.000000,      13.751609,      13.036953,       0.411923
1997-03-04 23:00:00,      41.697403,       0.000000,       0.000000,       0.000000, 9833386.019339,    2875.847267,     792.903226,       0.000000,      13.725013,      13.032211,       0.344449
1997-03-05 23:00:00,      41.734498,       0.000000,       0.000000,       0.000000, 7874339.166109,    2898.780227,     792.903226,       0.000000,      14.010773,      12.708373,       0.418097
1997-03-06 23:00:00,      41.770657,       0.000000,       0.000000,       0.000000, 8872077.824195,    2859.022088,     792.903226,       0.000000,      13.831950,      12.753417,       0.440041
1997-03-07 23:00:00,      41.803179,       0.000000,       0.000000,       0.000000, 7675673.785427,    2843.771530,     792.903226,       0.000000,      13.824760,      12.790057,       0.276937
1997-03-08 23:00:00,      41.832421,       0.000000,       0.000000,       0.000000, 8282066.845851,    2822.864546,     792.903226,       0.000000,      13.661768,      12.895603,       2.703629
1997-03-09 23:00:00,      41.863601,       0.000000,       0.000000,       0.000000, 8132225.217963,    2764.575216,     792.903226,       0.000000,      13.769568,      13.580696,       0.255092
1997-03-10 23:00:00,      41.896872,       0.000000,       0.000000,       0.000000, 7891847.332472,    2711.239306,     792.903226,       0.000000,      14.168701,      13.562946,       0.275832
1997-03-11 23:00:00,      41.924928,       0.000000,       0.000000,       0.000000, 7773859.246650,    2680.326158,     792.903226,       0.000000,      13.819871,      13.740392,       0.332766
1997-03-12 23:00:00,      41.950045,       0.000000,       0.000000,       0.000000, 8129853.614015,    2640.455840,     792.903226,       0.000000,      13.882515,      13.790123,       0.319775
1997-03-13 23:00:00,      41.981447,       0.000000,       0.000000,       0.000000, 6338233.242584,    2594.176217,     792.903226,       0.000000,      13.993660,      13.775672,       0.256039
1997-03-14 23:00:00,      42.017896,       0.000000,       0.000000,       0.000000, 7528384.622945,    2599.933494,     792.903226,       0.000000,      14.195968,      13.759646,       0.386432
1997-03-15 23:00:00,      42.057955,       0.000000,       0.000000,       0.000000, 8681498.062838,    2643.852518,     792.903226,       0.000000,      13.919401,      13.765210,       0.560937
1997-03-16 23:00:00,      42.097938,       0.000000,       0.000000,       0.000000, 8395348.181816,    2771.580584,     792.903226,       0.000000,      13.895268,      13.853220,       0.458265
1997-03-17 23:00:00,      42.141276,       0.000000,       0.000000,       0.000000, 7551997.632692,    3177.236820,     792.903226,       0.000000,      13.884482,      13.814988,       0.286849
1997-03-18 23:00:00,      42.188834,       0.000000,       0.000000,       0.000000, 7685157.153647,    4150.654461,     792.903226,       0.000000,      13.809243,      13.744740,       0.356563
1997-03-19 23:00:00,      42.237739,       0.000000,       0.000000,       0.000000, 9933284.123147,    5721.553396,     792.903226,       0.000000,      13.566284,      13.547331,       0.733293
1997-03-20 23:00:00,      42.312733,       0.000000,       0.000000,       0.000000, 8002086.643318,    5768.517970,     792.903226,       0.000000,      13.494222,      13.405422,       0.347188
1997-03-21 23:00:00,      42.396555,       0.000000,       0.000000,       0.000000, 8786278.318147,    4464.556321,     792.903226,       0.000000,      13.701297,      13.427659,       0.297291
1997-03-22 23:00:00,      42.461392,       0.000000,       0.000000,       0.000000, 8406819.064145,    3891.331299,     792.903226,       0.000000,      13.571149,      13.479609,       0.323839
1997-03-23 23:00:00,      42.517046,       0.000000,       0.000000,       0.000000, 7952189.293429,    3785.913476,     792.903226,       0.000000,      13.589740,      13.507043,       0.275032
1997-03-24 23:00:00,      42.572447,       0.000000,       0.000000,       0.000000, 7328758.328760,    3717.129656,     792.903226,       0.000000,      13.663320,      13.526279,       0.309366
1997-03-25 23:00:00,      42.624976,       0.000000,       0.000000,       0.000000, 6925266.377855,    3666.408103,     792.903226,       0.000000,      13.745183,      13.558857,       0.260658
1997-03-26 23:00:00,      42.673325,       0.000000,       0.000000,       0.000000, 7842215.553365,    3567.118826,     792.903226,       0.000000,      13.872498,      13.541902,       0.410734
1997-03-27 23:00:00,      42.721188,       0.000000,       0.000000,       0.000000, 6710302.363856,    3360.801929,     792.903226,       0.000000,      14.526046,      13.522747,       0.473084
1997-03-28 23:00:00,      42.764584,       0.000000,       0.000000,       0.000000, 8139219.204704,    3240.017356,     792.903226,       0.000000,      14.208589,      13.512221,       0.451006
1997-03-29 23:00:00,      42.804839,       0.000000,       0.000000,       0.000000, 7259869.375770,    3156.759714,     792.903226,       0.000000,      14.232268,      13.511859,       0.252302
1997-03-30 23:00:00,      42.844025,       0.000000,       0.000000,       0.000000, 6923970.103711,    3110.358579,     792.903226,       0.000000,      14.378311,      13.505946,       0.323815
1997-03-31 23:00:00,      42.883753,       0.000000,       0.000000,       0.000000, 7492370.628111,    3067.934322,     792.903226,       0.000000,      14.839372,      13.491362,       0.323832
1997-04-01 23:00:00,      42.924129,       0.000000,       0.000000,       0.000000, 6407360.830540,    2779.117564,    1013.784946,       0.000000,      15.092052,      13.472484,       0.295104
1997-04-02 23:00:00,      42.955627,       0.000000,       0.000000,       0.000000, 6102235.299586,    2501.803877,    1234.666667,       0.000000,      14.805046,      13.472358,       0.418748
1997-04-03 23:00:00,      42.976859,       0.000000,       0.000000,       0.000000, 6468774.039623,    2507.194617,    1234.666667,       0.000000,      15.173429,      13.477901,       0.323896
1997-04-04 23:00:00,      42.998848,       0.000000,       0.000000,       0.000000, 7751459.216168,    2516.372138,    1234.666667,       0.000000,      15.346462,      13.464066,       0.323921
1997-04-05 23:00:00,      43.005638,       0.000000,       0.000000,       0.000000, 8246532.004818,    2500.131200,    1234.666667,       0.000000,      15.056473,      13.450466,       0.323947
1997-04-06 23:00:00,      43.010316,       0.000000,       0.000000,       0.000000, 8809798.965278,    2581.461143,    1234.666667,       0.000000,      15.004949,      13.456796,       0.426397
1997-04-07 23:00:00,      43.014237,       0.000000,       0.000000,       0.000000, 8842637.629633,    2610.873996,    1234.666667,       0.000000,      14.939609,      13.472159,       0.425621
1997-04-08 23:00:00,      43.017907,       0.000000,       0.000000,       0.000000, 8804700.259638,    2661.624201,    1234.666667,       0.000000,      14.940700,      13.730407,       0.444613
1997-04-09 23:00:00,      43.020041,       0.000000,       0.000000,       0.000000, 8797433.781821,    2940.340789,    1234.666667,       0.000000,      14.853874,      14.206749,       0.523031
1997-04-10 23:00:00,      43.020454,       0.000000,       0.000000,       0.000000, 7704319.510002,    3298.278140,    1234.666667,       0.000000,      14.645701,      14.630641,       0.631936
1997-04-11 23:00:00,      43.022504,       0.000000,       0.000000,       0.000000, 9110904.484879,    3399.916148,    1234.666667,       0.000000,      14.519908,      14.466181,       0.423955
1997-04-12 23:00:00,      43.027705,       0.000000,       0.000000,       0.000000, 7767581.370189,    3196.705051,    1234.666667,       0.000000,      14.993813,      14.461304,       0.254004
1997-04-13 23:00:00,      43.032593,       0.000000,       0.000000,       0.000000, 7511571.845859,    3028.676191,    1234.666667,       0.000000,      14.858274,      14.439343,       0.274563
1997-04-14 23:00:00,      43.037088,       0.000000,       0.000000,       0.000000, 8501180.416336,    2944.577739,    1234.666667,       0.000000,      14.819099,      14.760819,       0.306524
1997-04-15 23:00:00,      43.041364,       0.000000,       0.000000,       0.000000, 8623464.014921,    2877.238897,    1234.666667,       0.000000,      14.924553,      14.924553,       1.706402
1997-04-16 23:00:00,      43.044270,       0.000000,       0.000000,       0.000000, 7787917.874526,    2825.952664,    1234.666667,       0.000000,      15.063497,      14.923508,       0.355817
1997-04-17 23:00:00,      43.047494,       0.000000,       0.000000,       0.000000, 8630398.012037,    2776.735108,    1234.666667,       0.000000,      15.477141,      14.908117,       0.478773
1997-04-18 23:00:00,      43.050890,       0.000000,       0.000000,       0.000000, 7257823.490991,    2731.088928,    1234.666667,       0.000000,      15.718201,      14.893729,       0.405499
1997-04-19 23:00:00,      43.054534,       0.000000,       0.000000,       0.000000, 8110244.893729,    2683.227752,    1234.666667,       0.000000,      16.076923,      14.875251,       0.497840
1997-04-20 23:00:00,      43.058523,       0.000000,       0.000000,       0.000000, 7373462.516464,    2618.222937,    1234.666667,       0.000000,      16.882931,      14.852872,       0.372457
1997-04-21 23:00:00,      43.061383,       0.000000,       0.000000,       0.000000, 7513508.598227,    2548.591416,    1234.666667,       0.000000,      17.034999,      14.833070,       0.305083
1997-04-22 23:00:00,      43.064531,       0.000000,       0.000000,       0.000000, 6274085.589815,    2521.816721,    1234.666667,       0.000000,      17.998753,      14.811210,       0.305204
1997-04-23 23:00:00,      43.068622,       0.000000,       0.000000,       0.000000, 6566928.205994,    2537.891626,    1234.666667,       0.000000,      19.380231,      14.788131,       0.383741
1997-04-24 23:00:00,      43.071623,       0.000000,       0.000000,       0.000000, 6866875.278888,    2494.725514,    1234.666667,       0.000000,      19.325003,      14.766127,       0.286368
1997-04-25 23:00:00,      43.073874,       0.000000,       0.000000,       0.000000, 9392725.838082,    2416.066665,    1234.666667,       0.000000,      18.198225,      14.757435,       0.421501
1997-04-26 23:00:00,      43.076391,       0.000000,       0.000000,       0.000000, 9462743.224374,    2434.472835,    1234.666667,       0.000000,      18.079780,      14.761199,       0.493814
1997-04-27 23:00:00,      43.076400,       0.000000,       0.000000,       0.000000, 9282779.129059,    2470.067164,    1234.666667,       0.000000,      17.940150,      14.753009,       0.274682
1997-04-28 23:00:00,      43.074683,       0.000000,       0.000000,       0.000000, 9028188.618416,    2454.946749,    1234.666667,       0.000000,      17.922792,      14.739867,       0.526616
1997-04-29 23:00:00,      43.075204,       0.000000,       0.000000,       0.000000, 9187522.559547,    2405.446988,    1234.666667,       0.000000,      18.025642,      14.721088,       0.527015
1997-04-30 23:00:00,      43.076421,       0.000000,       0.000000,       0.000000, 8478253.088208,    2359.975307,    1234.666667,       0.000000,      18.337306,      14.701614,       0.527070
1997-05-01 23:00:00,      43.076789,       0.000000,       0.000000,       0.000000, 9804049.738207,    2103.569501,    1283.139785,       0.000000,      18.414627,      14.683651,       0.600346
1997-05-02 23:00:00,      43.077294,       0.000000,       0.000000,       0.000000, 7826280.528331,    1785.205897,    1331.612903,       0.000000,      19.286556,      14.664789,       0.556442
1997-05-03 23:00:00,      43.076490,       0.000000,       0.000000,       0.000000, 8478114.760941,    1703.882096,    1331.612903,       0.000000,      19.164472,      14.654997,       0.556927
1997-05-04 23:00:00,      43.074971,       0.000000,       0.000000,       0.000000, 8099011.261110,    1731.427826,    1331.612903,       0.000000,      18.696323,      14.652979,       0.557411
1997-05-05 23:00:00,      43.072726,       0.000000,       0.000000,       0.000000, 7810449.001873,    1751.429958,    1331.612903,       0.000000,      18.741383,      14.642877,       0.557672
1997-05-06 23:00:00,      43.070847,       0.000000,       0.000000,       0.000000, 7603227.290743,    1657.963742,    1331.612903,       0.000000,      19.094675,      14.629540,       0.557913
1997-05-07 23:00:00,      43.070278,       0.000000,       0.000000,       0.000000, 6347074.576490,    1552.481427,    1331.612903,       0.000000,      20.906182,      14.612016,       0.326064
1997-05-08 23:00:00,      43.069074,       0.000000,       0.000000,       0.000000, 6466806.549730,    1495.597332,    1331.612903,       0.000000,      21.284028,      14.594557,       0.440041
1997-05-09 23:00:00,      43.066585,       0.000000,       0.000000,       0.000000, 6385938.764500,    1444.318836,    1331.612903,       0.000000,      22.697645,      14.577842,       0.362254
1997-05-10 23:00:00,      43.062950,       0.000000,       0.000000,       0.000000, 6528592.634210,    1421.622172,    1331.612903,       0.000000,      22.386605,      14.562223,       0.328831
1997-05-11 23:00:00,      43.058726,       0.000000,       0.000000,       0.000000, 6453628.105049,    1426.238815,    1331.612903,       0.000000,      22.788411,      14.548895,       0.425388
1997-05-12 23:00:00,      43.053890,       0.000000,       0.000000,       0.000000, 7315751.438174,    1410.503569,    1331.612903,       0.000000,      22.754727,      14.539786,       0.490882
1997-05-13 23:00:00,      43.048397,       0.000000,       0.000000,       0.000000, 9885572.516348,    1379.094246,    1331.612903,       0.000000,      22.963086,      14.536180,       0.513018
1997-05-14 23:00:00,      43.042642,       0.000000,       0.000000,       0.000000, 8346425.833430,    1368.224756,    1331.612903,       0.000000,      23.556387,      14.533496,       0.372424
1997-05-15 23:00:00,      43.037204,       0.000000,       0.000000,       0.000000, 7822115.693344,    1378.030356,    1331.612903,       0.000000,      23.913425,      14.531409,       0.377197
1997-05-16 23:00:00,      43.030695,       0.000000,       0.000000,       0.000000, 8076875.792372,    1366.189956,    1331.612903,       0.000000,      24.052225,      14.537861,       0.523803
1997-05-17 23:00:00,      43.021904,       0.000000,       0.000000,       0.000000, 8826641.212253,    1382.820771,    1331.612903,       0.000000,      23.827648,      14.543958,       0.543008
1997-05-18 23:00:00,      43.012361,       0.000000,       0.000000,       0.000000, 6798441.952622,    1416.143725,    1331.612903,       0.000000,      24.001176,      14.539424,       0.542366
1997-05-19 23:00:00,      43.003523,       0.000000,       0.000000,       0.000000, 8468409.022709,    1414.505413,    1331.612903,       0.000000,      23.703800,      14.534485,       0.541792
1997-05-20 23:00:00,      42.995190,       0.000000,       0.000000,       0.000000, 7426654.877472,    1420.009296,    1331.612903,       0.000000,      22.084290,      14.546159,       0.267084
1997-05-21 23:00:00,      42.989803,       0.000000,       0.000000,       0.000000, 7480673.413885,    1416.144270,    1331.612903,       0.000000,      22.171983,      14.563264,       0.258635
1997-05-22 23:00:00,      42.985507,       0.000000,       0.000000,       0.000000, 7666640.879732,    1416.856100,    1331.612903,       0.000000,      22.371164,      14.568197,       0.263258
1997-05-23 23:00:00,      42.982200,       0.000000,       0.000000,       0.000000, 8836029.899307,    1428.840061,    1331.612903,       0.000000,      22.879853,      14.565169,       0.509067
1997-05-24 23:00:00,      42.978399,       0.000000,       0.000000,       0.000000, 7196290.241692,    1442.641062,    1331.612903,       0.000000,      23.228549,      14.559268,       0.514642
1997-05-25 23:00:00,      42.972772,       0.000000,       0.000000,       0.000000, 6622406.232178,    1442.522526,    1331.612903,       0.000000,      24.455233,      14.555082,       0.520273
1997-05-26 23:00:00,      42.967613,       0.000000,       0.000000,       0.000000, 8086533.277303,    1407.189522,    1331.612903,       0.000000,      23.946636,      14.548368,       0.525791
1997-05-27 23:00:00,      42.963132,       0.000000,       0.000000,       0.000000, 8680860.747240,    1383.611145,    1331.612903,       0.000000,      24.389152,      14.541084,       0.531559
1997-05-28 23:00:00,      42.957026,       0.000000,       0.000000,       0.000000, 8151149.526736,    1326.547085,    1331.612903,       0.000000,      24.592095,      14.534004,       0.537129
1997-05-29 23:00:00,      42.948499,       0.000000,       0.000000,       0.000000, 7720669.416350,    1300.715778,    1331.612903,       0.000000,      24.486049,      14.528850,       0.542366
1997-05-30 23:00:00,      42.938936,       0.000000,       0.000000,       0.000000, 8092692.197759,    1293.590008,    1331.612903,       0.000000,      24.096397,      14.532451,       0.547577
1997-05-31 23:00:00,      42.929605,       0.000000,       0.000000,       0.000000, 8340214.621325,    1275.437040,    1331.612903,       0.000000,      24.023851,      14.535388,       0.552709
1997-06-01 23:00:00,      42.918618,       0.000000,       0.000000,       0.000000, 7060200.067158,    1327.786023,    1638.806452,       0.000000,      24.652313,      14.536941,       0.557815
1997-06-02 23:00:00,      42.901572,       0.000000,       0.000000,       0.000000, 7622010.558095,    1337.538849,    1946.000000,       0.000000,      23.885799,      14.538463,       0.374267
1997-06-03 23:00:00,      42.881843,       0.000000,       0.000000,       0.000000, 8747005.041411,    1307.619935,    1946.000000,       0.000000,      24.103697,      14.535008,       0.568608
1997-06-04 23:00:00,      42.862476,       0.000000,       0.000000,       0.000000, 8661014.937734,    1303.573605,    1946.000000,       0.000000,      23.931160,      14.530563,       0.573853
1997-06-05 23:00:00,      42.842617,       0.000000,       0.000000,       0.000000, 8949035.561893,    1311.458841,    1946.000000,       0.000000,      24.030369,      14.530432,       0.366108
1997-06-06 23:00:00,      42.822878,       0.000000,       0.000000,       0.000000, 8707505.245261,    1312.824755,    1946.000000,       0.000000,      24.087698,      14.532127,       0.366178
1997-06-07 23:00:00,      42.804600,       0.000000,       0.000000,       0.000000, 8954820.866059,    1319.820467,    1946.000000,       0.000000,      24.497183,      14.530597,       0.369758
1997-06-08 23:00:00,      42.788571,       0.000000,       0.000000,       0.000000, 6964554.301929,    1317.887479,    1946.000000,       0.000000,      25.871463,      14.520235,       0.269249
1997-06-09 23:00:00,      42.767585,       0.000000,       0.000000,       0.000000, 8539752.127117,    1262.123391,    1946.000000,       0.000000,      24.876492,      14.519889,       0.370180
1997-06-10 23:00:00,      42.743663,       0.000000,       0.000000,       0.000000, 9387470.369069,    1200.914799,    1946.000000,       0.000000,      24.521823,      14.542616,       0.255889
1997-06-11 23:00:00,      42.722087,       0.000000,       0.000000,       0.000000, 8519068.512297,    1185.309500,    1946.000000,       0.000000,      24.555545,      14.544836,       0.259382
1997-06-12 23:00:00,      42.700955,       0.000000,       0.000000,       0.000000, 9186135.431686,    1208.381396,    1946.000000,       0.000000,      24.619863,      14.546180,       0.262656
1997-06-13 23:00:00,      42.680170,       0.000000,       0.000000,       0.000000, 9599680.283758,    1202.889842,    1946.000000,       0.000000,      24.690347,      14.550897,       0.262885
1997-06-14 23:00:00,      42.658901,       0.000000,       0.000000,       0.000000, 8045504.167461,    1197.818820,    1946.000000,       0.000000,      24.622835,      14.558503,       0.370828
1997-06-15 23:00:00,      42.637852,       0.000000,       0.000000,       0.000000, 7833924.522595,    1222.800951,    1946.000000,       0.000000,      24.829533,      14.560775,       0.372117
1997-06-16 23:00:00,      42.618078,       0.000000,       0.000000,       0.000000, 7757491.692402,    1213.134903,    1946.000000,       0.000000,      25.395301,      14.560106,       0.373406
1997-06-17 23:00:00,      42.597168,       0.000000,       0.000000,       0.000000, 9340834.676362,    1160.349424,    1946.000000,       0.000000,      25.532690,      14.560759,       0.374695
